v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains although,v13 contains however,v14 contains but,v15 contains because,v16 contains this,v17 contains others or researchers,v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains et,word variation,average token length,non alphabetic characters frequency,uncommon word frequency,$,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_pp,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``
4.0,28.0,0.0,0.0,0.0,1.0,0.0,2.5495097567963922,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8214285714285714,3.107142857142857,0.35714285714285715,0.75,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.0,0.0,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.10714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
1.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,3.5555555555555554,0.16666666666666666,0.6111111111111112,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,0.0,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0
2.0,27.0,0.0,0.0,0.0,0.0,1.0,2.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9259259259259259,2.814814814814815,0.37037037037037035,0.6666666666666666,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.14814814814814814,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.0
1.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0588235294117645,0.17647058823529413,0.7058823529411765,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0,0.11764705882352941,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,207.0,0.0,1.0,1.0,0.0,0.0,27.542391568876756,36.4,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6086956521739131,4.193236714975845,0.09178743961352658,0.5797101449275363,0.0,0.0,0.0,0.0,0.04830917874396135,0.028985507246376812,0.014492753623188406,0.04830917874396135,0.004830917874396135,0.12560386473429952,0.004830917874396135,0.0,0.12560386473429952,0.1111111111111111,0.004830917874396135,0.0,0.0,0.00966183574879227,0.18840579710144928,0.004830917874396135,0.0,0.028985507246376812,0.004830917874396135,0.0,0.014492753623188406,0.00966183574879227,0.04830917874396135,0.004830917874396135,0.0,0.004830917874396135,0.0,0.01932367149758454,0.0,0.01932367149758454,0.05314009661835749,0.014492753623188406,0.00966183574879227,0.0,0.014492753623188406,0.024154589371980676,0.0,0.0,0.00966183574879227,0.0
1.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8444444444444444,4.311111111111111,0.06666666666666667,0.5777777777777777,0.0,0.0,0.0,0.0,0.044444444444444446,0.022222222222222223,0.0,0.044444444444444446,0.0,0.08888888888888889,0.0,0.0,0.17777777777777778,0.022222222222222223,0.0,0.0,0.0,0.044444444444444446,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.08888888888888889,0.0,0.044444444444444446,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0
4.0,100.0,0.0,0.0,0.0,0.0,0.0,8.514693182963201,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56,3.44,0.16,0.56,0.0,0.0,0.0,0.0,0.12,0.04,0.0,0.04,0.0,0.13,0.0,0.0,0.11,0.04,0.0,0.0,0.0,0.0,0.13,0.06,0.0,0.02,0.0,0.0,0.05,0.01,0.11,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,77.0,0.0,0.0,0.0,0.0,0.0,8.219218670625303,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7012987012987013,3.896103896103896,0.1038961038961039,0.5844155844155844,0.0,0.0,0.0,0.0,0.06493506493506493,0.03896103896103896,0.0,0.03896103896103896,0.0,0.09090909090909091,0.0,0.0,0.14285714285714285,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.025974025974025976,0.0,0.06493506493506493,0.0,0.0,0.07792207792207792,0.03896103896103896,0.05194805194805195,0.0,0.0,0.025974025974025976,0.0,0.0,0.0,0.0,0.06493506493506493,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,134.0,0.0,1.0,0.0,0.0,1.0,6.794115100585212,6.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6567164179104478,3.246268656716418,0.1791044776119403,0.5895522388059702,0.0,0.0,0.0,0.0,0.05970149253731343,0.029850746268656716,0.014925373134328358,0.05223880597014925,0.007462686567164179,0.08208955223880597,0.007462686567164179,0.0,0.12686567164179105,0.03731343283582089,0.0,0.0,0.0,0.014925373134328358,0.14925373134328357,0.05970149253731343,0.0,0.007462686567164179,0.0,0.014925373134328358,0.08955223880597014,0.03731343283582089,0.04477611940298507,0.0,0.0,0.0,0.0,0.0,0.007462686567164179,0.029850746268656716,0.022388059701492536,0.014925373134328358,0.014925373134328358,0.03731343283582089,0.029850746268656716,0.0,0.0,0.0,0.007462686567164179,0.0
1.0,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8387096774193549,3.6451612903225805,0.1935483870967742,0.6451612903225806,0.0,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.06451612903225806,0.0,0.0,0.0967741935483871,0.06451612903225806,0.0,0.0,0.0,0.03225806451612903,0.16129032258064516,0.03225806451612903,0.0,0.06451612903225806,0.0,0.0,0.06451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.06451612903225806,0.0
1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9166666666666665,0.3333333333333333,0.75,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,16.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,3.6875,0.3125,0.625,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0625,0.0625,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8461538461538461,3.3461538461538463,0.3076923076923077,0.6153846153846154,0.0,0.0,0.0,0.0,0.07692307692307693,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.11538461538461539,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.07692307692307693,0.0,0.11538461538461539,0.07692307692307693,0.0,0.07692307692307693,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
12.0,214.0,1.0,1.0,0.0,1.0,1.0,7.232257984582377,6.454545454545454,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6261682242990654,3.850467289719626,0.1588785046728972,0.5794392523364486,0.0,0.0,0.004672897196261682,0.0,0.0514018691588785,0.04672897196261682,0.009345794392523364,0.037383177570093455,0.0,0.102803738317757,0.004672897196261682,0.0,0.0794392523364486,0.09813084112149532,0.0,0.0,0.0,0.0,0.1308411214953271,0.06542056074766354,0.0,0.009345794392523364,0.004672897196261682,0.009345794392523364,0.06074766355140187,0.004672897196261682,0.07009345794392523,0.009345794392523364,0.0,0.004672897196261682,0.0,0.02336448598130841,0.0,0.02336448598130841,0.014018691588785047,0.028037383177570093,0.0,0.028037383177570093,0.0514018691588785,0.014018691588785047,0.009345794392523364,0.0,0.004672897196261682,0.0
4.0,104.0,0.0,1.0,1.0,0.0,0.0,10.024968827881711,13.333333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7115384615384616,4.028846153846154,0.09615384615384616,0.5865384615384616,0.0,0.0,0.0,0.0,0.028846153846153848,0.038461538461538464,0.028846153846153848,0.0673076923076923,0.038461538461538464,0.08653846153846154,0.0,0.0,0.1346153846153846,0.07692307692307693,0.0,0.009615384615384616,0.0,0.0,0.08653846153846154,0.019230769230769232,0.0,0.0673076923076923,0.0,0.0,0.057692307692307696,0.019230769230769232,0.08653846153846154,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.009615384615384616,0.08653846153846154,0.019230769230769232,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0
1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9473684210526315,3.3684210526315788,0.3684210526315789,0.47368421052631576,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.21052631578947367,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.05263157894736842,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0
2.0,19.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947368421052632,2.473684210526316,0.3684210526315789,0.6842105263157895,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.0,0.0,0.15789473684210525,0.10526315789473684,0.0,0.0,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,286.0,0.0,1.0,1.0,0.0,1.0,12.52746981636755,15.857142857142858,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5944055944055944,4.010489510489511,0.0944055944055944,0.5909090909090909,0.0,0.0,0.0,0.0,0.03496503496503497,0.027972027972027972,0.024475524475524476,0.06643356643356643,0.0034965034965034965,0.11538461538461539,0.0034965034965034965,0.0,0.13286713286713286,0.08391608391608392,0.01048951048951049,0.0,0.0034965034965034965,0.006993006993006993,0.19230769230769232,0.017482517482517484,0.0,0.045454545454545456,0.0034965034965034965,0.006993006993006993,0.02097902097902098,0.01048951048951049,0.04195804195804196,0.0034965034965034965,0.0,0.0034965034965034965,0.0,0.01048951048951049,0.0,0.038461538461538464,0.038461538461538464,0.01048951048951049,0.017482517482517484,0.006993006993006993,0.01048951048951049,0.0034965034965034965,0.0,0.0,0.0034965034965034965,0.0
3.0,79.0,0.0,0.0,0.0,0.0,0.0,5.557777333511022,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6582278481012658,3.7468354430379747,0.10126582278481013,0.5822784810126582,0.0,0.0,0.0,0.0,0.06329113924050633,0.0379746835443038,0.0,0.06329113924050633,0.0,0.10126582278481013,0.0,0.0,0.17721518987341772,0.06329113924050633,0.0,0.0,0.0,0.0,0.17721518987341772,0.02531645569620253,0.0,0.012658227848101266,0.0,0.0,0.0379746835443038,0.0379746835443038,0.05063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08860759493670886,0.0,0.05063291139240506,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0
3.0,25.0,0.0,0.0,0.0,1.0,1.0,3.0912061651652345,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8,4.0,0.44,0.84,0.0,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.08,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.12,0.0,0.0,0.0,0.0,0.0,0.0
4.0,102.0,0.0,0.0,1.0,0.0,0.0,4.387482193696061,6.666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6274509803921569,4.264705882352941,0.08823529411764706,0.5392156862745098,0.0,0.0,0.0,0.0,0.0196078431372549,0.0392156862745098,0.029411764705882353,0.0392156862745098,0.0196078431372549,0.058823529411764705,0.0,0.0,0.0784313725490196,0.049019607843137254,0.0,0.0,0.0,0.0196078431372549,0.029411764705882353,0.0,0.0,0.09803921568627451,0.0,0.0,0.11764705882352941,0.00980392156862745,0.12745098039215685,0.0,0.0,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.09803921568627451,0.0196078431372549,0.058823529411764705,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0
5.0,113.0,0.0,0.0,1.0,0.0,0.0,10.85541339608953,16.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6637168141592921,4.053097345132743,0.17699115044247787,0.6371681415929203,0.0,0.0,0.0,0.0,0.07079646017699115,0.035398230088495575,0.017699115044247787,0.05309734513274336,0.017699115044247787,0.09734513274336283,0.0,0.0,0.11504424778761062,0.05309734513274336,0.0,0.008849557522123894,0.0,0.0,0.18584070796460178,0.09734513274336283,0.0,0.017699115044247787,0.0,0.0,0.035398230088495575,0.035398230088495575,0.02654867256637168,0.0,0.0,0.0,0.0,0.02654867256637168,0.0,0.0,0.07964601769911504,0.02654867256637168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,113.0,0.0,1.0,0.0,1.0,0.0,6.468132241526726,3.6666666666666665,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7256637168141593,3.7168141592920354,0.1504424778761062,0.5663716814159292,0.0,0.0,0.0,0.0,0.017699115044247787,0.05309734513274336,0.017699115044247787,0.017699115044247787,0.017699115044247787,0.07964601769911504,0.0,0.0,0.11504424778761062,0.04424778761061947,0.0,0.0,0.0,0.02654867256637168,0.11504424778761062,0.017699115044247787,0.0,0.04424778761061947,0.0,0.0,0.10619469026548672,0.02654867256637168,0.07079646017699115,0.0,0.0,0.008849557522123894,0.0,0.0,0.0,0.07079646017699115,0.0,0.017699115044247787,0.02654867256637168,0.061946902654867256,0.02654867256637168,0.0,0.017699115044247787,0.0,0.0,0.0
4.0,124.0,0.0,0.0,1.0,0.0,0.0,7.483314773547883,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6290322580645161,4.233870967741935,0.08870967741935484,0.5241935483870968,0.0,0.0,0.0,0.0,0.04032258064516129,0.03225806451612903,0.016129032258064516,0.04838709677419355,0.008064516129032258,0.08870967741935484,0.008064516129032258,0.0,0.12903225806451613,0.04838709677419355,0.0,0.0,0.0,0.0,0.13709677419354838,0.016129032258064516,0.0,0.056451612903225805,0.008064516129032258,0.0,0.03225806451612903,0.03225806451612903,0.04838709677419355,0.0,0.0,0.04032258064516129,0.0,0.024193548387096774,0.0,0.008064516129032258,0.08064516129032258,0.04838709677419355,0.024193548387096774,0.0,0.008064516129032258,0.016129032258064516,0.0,0.0,0.0,0.0
1.0,30.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8666666666666667,3.066666666666667,0.23333333333333334,0.7333333333333333,0.0,0.1,0.0,0.0,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.0,0.0,0.2,0.0,0.0,0.03333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0
7.0,206.0,0.0,1.0,1.0,0.0,1.0,9.084636054619798,12.166666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5679611650485437,4.300970873786408,0.13592233009708737,0.587378640776699,0.0,0.0,0.0,0.0,0.038834951456310676,0.03398058252427184,0.02912621359223301,0.04854368932038835,0.0,0.1407766990291262,0.0,0.0,0.12135922330097088,0.10194174757281553,0.0048543689320388345,0.0048543689320388345,0.0,0.009708737864077669,0.1407766990291262,0.05339805825242718,0.0,0.038834951456310676,0.0,0.0048543689320388345,0.014563106796116505,0.0,0.038834951456310676,0.0048543689320388345,0.014563106796116505,0.0,0.0,0.009708737864077669,0.0,0.024271844660194174,0.038834951456310676,0.0,0.04854368932038835,0.009708737864077669,0.019417475728155338,0.0048543689320388345,0.0,0.0,0.0,0.0
1.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8888888888888888,3.1666666666666665,0.3888888888888889,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,80.0,0.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7625,4.4625,0.125,0.5625,0.0,0.0,0.0,0.0,0.0375,0.025,0.025,0.0375,0.0,0.1375,0.0,0.0,0.125,0.0875,0.0,0.0,0.0,0.0125,0.1125,0.05,0.0,0.0625,0.0,0.0,0.075,0.0125,0.05,0.0,0.0,0.0,0.0,0.0125,0.0,0.0125,0.0875,0.0125,0.0,0.0,0.0,0.0125,0.0,0.0,0.0125,0.0
1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,2.1,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0
3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.816496580927726,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333333,3.1333333333333333,0.4666666666666667,0.6,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0
7.0,140.0,0.0,1.0,1.0,0.0,1.0,15.620499351813308,16.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6357142857142857,3.6214285714285714,0.17142857142857143,0.6214285714285714,0.0,0.0,0.0,0.0,0.05,0.04285714285714286,0.02142857142857143,0.014285714285714285,0.0,0.11428571428571428,0.0,0.0,0.07857142857142857,0.05714285714285714,0.007142857142857143,0.007142857142857143,0.0,0.014285714285714285,0.11428571428571428,0.10714285714285714,0.0,0.02857142857142857,0.0,0.007142857142857143,0.09285714285714286,0.014285714285714285,0.05714285714285714,0.007142857142857143,0.0,0.0,0.0,0.02142857142857143,0.0,0.05,0.02857142857142857,0.0,0.02142857142857143,0.02142857142857143,0.02142857142857143,0.0,0.0,0.0,0.0,0.0
1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,3.7037037037037037,0.2962962962962963,0.5925925925925926,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.14814814814814814,0.07407407407407407,0.0,0.0,0.0,0.0,0.14814814814814814,0.037037037037037035,0.0,0.07407407407407407,0.0,0.0,0.07407407407407407,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.037037037037037035,0.037037037037037035,0.0,0.0,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.0,0.0
6.0,113.0,0.0,1.0,0.0,1.0,0.0,6.79256129077161,9.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.672566371681416,3.601769911504425,0.1504424778761062,0.5752212389380531,0.0,0.0,0.0,0.0,0.08849557522123894,0.05309734513274336,0.008849557522123894,0.05309734513274336,0.0,0.11504424778761062,0.008849557522123894,0.0,0.07079646017699115,0.061946902654867256,0.0,0.0,0.0,0.017699115044247787,0.17699115044247787,0.0,0.0,0.017699115044247787,0.0,0.0,0.04424778761061947,0.035398230088495575,0.04424778761061947,0.0,0.0,0.0,0.0,0.017699115044247787,0.0,0.02654867256637168,0.07964601769911504,0.02654867256637168,0.02654867256637168,0.0,0.0,0.0,0.008849557522123894,0.0,0.017699115044247787,0.0
4.0,145.0,0.0,1.0,1.0,0.0,0.0,8.699856320652657,13.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6758620689655173,4.096551724137931,0.10344827586206896,0.6206896551724138,0.0,0.0,0.0,0.0,0.034482758620689655,0.027586206896551724,0.041379310344827586,0.041379310344827586,0.0,0.10344827586206896,0.006896551724137931,0.0,0.12413793103448276,0.08275862068965517,0.0,0.0,0.0,0.006896551724137931,0.15862068965517243,0.027586206896551724,0.0,0.06206896551724138,0.0,0.0,0.027586206896551724,0.041379310344827586,0.034482758620689655,0.0,0.0,0.013793103448275862,0.0,0.013793103448275862,0.0,0.006896551724137931,0.07586206896551724,0.027586206896551724,0.027586206896551724,0.0,0.0,0.0,0.006896551724137931,0.006896551724137931,0.0,0.0
4.0,71.0,0.0,0.0,0.0,0.0,0.0,2.8613807855648994,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7887323943661971,3.535211267605634,0.16901408450704225,0.6197183098591549,0.0,0.0,0.0,0.0,0.04225352112676056,0.04225352112676056,0.0,0.014084507042253521,0.014084507042253521,0.1267605633802817,0.0,0.0,0.1267605633802817,0.08450704225352113,0.0,0.0,0.0,0.0,0.15492957746478872,0.014084507042253521,0.0,0.014084507042253521,0.0,0.0,0.056338028169014086,0.014084507042253521,0.028169014084507043,0.0,0.0,0.014084507042253521,0.0,0.028169014084507043,0.0,0.028169014084507043,0.09859154929577464,0.014084507042253521,0.04225352112676056,0.0,0.0,0.0,0.028169014084507043,0.0,0.014084507042253521,0.0
3.0,57.0,0.0,0.0,0.0,0.0,0.0,4.320493798938574,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7894736842105263,3.6315789473684212,0.10526315789473684,0.47368421052631576,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.03508771929824561,0.017543859649122806,0.07017543859649122,0.0,0.0,0.08771929824561403,0.05263157894736842,0.0,0.0,0.0,0.03508771929824561,0.07017543859649122,0.0,0.0,0.017543859649122806,0.017543859649122806,0.0,0.14035087719298245,0.017543859649122806,0.07017543859649122,0.0,0.0,0.017543859649122806,0.0,0.03508771929824561,0.0,0.08771929824561403,0.07017543859649122,0.017543859649122806,0.017543859649122806,0.0,0.0,0.0,0.017543859649122806,0.0,0.0,0.0
