v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains 'although',v13 contains 'however',v14 contains 'but',v15 contains 'because',v16 contains 'this',v17 contains 'others' or 'researchers',v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains 'et',word variation,average word length,non alphabetic characters frequency,uncommon word frequency,non-alphabetic characters frequency,numeric value frequency,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_exp,JJ_lim,JJ_pp,JJ_presp,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB
4,91,False,False,False,False,False,2.680951323690902,2.6666666666666665,False,False,False,False,False,False,False,False,False,True,False,0.7032967032967034,3.4945054945054945,0.10989010989010989,0.5384615384615384,0.10989010989010989,0.0,0.0,0.0,0.0,0.06593406593406594,0.04395604395604396,0.0,0.01098901098901099,0.0,0.06593406593406594,0.02197802197802198,0.0,0.12087912087912088,0.08791208791208792,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.04395604395604396,0.02197802197802198,0.0,0.06593406593406594,0.0,0.0,0.13186813186813187,0.02197802197802198,0.04395604395604396,0.0,0.0,0.01098901098901099,0.0,0.03296703296703297,0.0,0.06593406593406594,0.08791208791208792,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,0.0,0.01098901098901099
2,28,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.8571428571428571,3.0,0.32142857142857145,0.5714285714285714,0.32142857142857145,0.0,0.0,0.0,0.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.17857142857142858,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.03571428571428571,0.0,0.17857142857142858,0.03571428571428571,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
1,28,False,False,False,False,False,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,0.75,3.75,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.14285714285714285,0.0,0.10714285714285714,0.0,0.0,0.07142857142857142,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,False,True,False,False,False,0.0,0.0,False,False,False,False,False,True,False,False,False,True,False,0.8695652173913043,3.5652173913043477,0.391304347826087,0.7391304347826086,0.391304347826087,0.0,0.0,0.0,0.0,0.08695652173913043,0.0,0.043478260869565216,0.0,0.0,0.08695652173913043,0.0,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.13043478260869565,0.0,0.0,0.0,0.0,0.043478260869565216,0.08695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.0,0.043478260869565216,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
2,35,False,False,False,True,False,14.5,29.0,True,False,False,False,False,False,False,False,False,True,False,0.8285714285714286,3.6285714285714286,0.22857142857142856,0.5428571428571428,0.22857142857142856,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.2,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.2571428571428571,0.08571428571428572,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,0.0,0.02857142857142857,0.0,0.0,0.0,0.0,0.0
4,97,False,False,True,False,True,10.685855136581255,13.0,False,True,False,False,False,False,False,False,False,True,False,0.7628865979381443,4.134020618556701,0.16494845360824742,0.6701030927835051,0.16494845360824742,0.0,0.010309278350515464,0.0,0.0,0.07216494845360824,0.030927835051546393,0.020618556701030927,0.010309278350515464,0.010309278350515464,0.1134020618556701,0.0,0.0,0.10309278350515463,0.061855670103092786,0.0,0.0,0.0,0.0,0.0,0.0,0.030927835051546393,0.14432989690721648,0.010309278350515464,0.0,0.030927835051546393,0.0,0.010309278350515464,0.041237113402061855,0.020618556701030927,0.05154639175257732,0.0,0.0,0.0,0.0,0.030927835051546393,0.0,0.05154639175257732,0.07216494845360824,0.020618556701030927,0.030927835051546393,0.0,0.010309278350515464,0.0,0.010309278350515464,0.0,0.0
1,29,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.896551724137931,4.0,0.10344827586206896,0.5172413793103449,0.10344827586206896,0.0,0.0,0.0,0.0,0.06896551724137931,0.0,0.034482758620689655,0.034482758620689655,0.0,0.1724137931034483,0.0,0.0,0.20689655172413793,0.06896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724137931034483,0.0,0.0,0.034482758620689655,0.0,0.0,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10344827586206896,0.0,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0
3,19,False,False,False,True,False,2.0548046676563256,3.5,True,False,False,False,True,False,False,False,False,True,False,0.8947368421052632,2.8947368421052633,0.3684210526315789,0.6842105263157895,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.10526315789473684,0.0,0.05263157894736842,0.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.05263157894736842,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.05263157894736842
14,310,False,False,False,True,True,11.338034239151128,14.846153846153847,True,True,False,False,False,False,False,False,True,True,False,0.535483870967742,4.009677419354839,0.12580645161290321,0.5774193548387097,0.12580645161290321,0.0,0.0,0.0,0.0,0.012903225806451613,0.04838709677419355,0.0,0.02903225806451613,0.0032258064516129032,0.12903225806451613,0.0,0.0,0.16129032258064516,0.041935483870967745,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032,0.012903225806451613,0.17419354838709677,0.1032258064516129,0.0,0.02258064516129032,0.0,0.0064516129032258064,0.041935483870967745,0.02258064516129032,0.02258064516129032,0.0064516129032258064,0.0032258064516129032,0.0032258064516129032,0.0,0.016129032258064516,0.0,0.02258064516129032,0.06451612903225806,0.012903225806451613,0.016129032258064516,0.0,0.0064516129032258064,0.0032258064516129032,0.0064516129032258064,0.0,0.0032258064516129032
2,6,False,False,False,False,False,1.0,2.0,True,False,False,False,False,False,False,False,False,True,False,1.0,3.3333333333333335,0.16666666666666666,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,93,False,True,True,False,False,11.265729744080792,13.4,True,True,False,False,True,False,False,False,False,True,False,0.5591397849462365,3.5376344086021505,0.1935483870967742,0.6774193548387096,0.1935483870967742,0.0,0.0,0.0,0.0,0.03225806451612903,0.053763440860215055,0.03225806451612903,0.053763440860215055,0.010752688172043012,0.08602150537634409,0.021505376344086023,0.0,0.06451612903225806,0.08602150537634409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11827956989247312,0.07526881720430108,0.0,0.021505376344086023,0.0,0.0,0.07526881720430108,0.010752688172043012,0.03225806451612903,0.0,0.0,0.010752688172043012,0.0,0.010752688172043012,0.0,0.03225806451612903,0.021505376344086023,0.021505376344086023,0.0,0.043010752688172046,0.07526881720430108,0.010752688172043012,0.0,0.0,0.0
1,16,False,False,False,True,False,0.0,0.0,False,False,False,False,False,False,True,False,False,True,False,0.875,3.1875,0.3125,0.6875,0.3125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.1875,0.125,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625
4,41,False,False,False,True,False,3.191786333700926,3.0,True,False,False,False,False,True,False,False,False,True,False,0.7804878048780488,3.5121951219512195,0.3170731707317073,0.6585365853658537,0.3170731707317073,0.0,0.0,0.0,0.0,0.0975609756097561,0.07317073170731707,0.0,0.024390243902439025,0.0,0.04878048780487805,0.0,0.0,0.024390243902439025,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.024390243902439025,0.0975609756097561,0.04878048780487805,0.0,0.024390243902439025,0.0,0.0,0.14634146341463414,0.0,0.07317073170731707,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.04878048780487805,0.024390243902439025,0.024390243902439025,0.024390243902439025,0.07317073170731707,0.0,0.0,0.0,0.0,0.0
3,48,False,True,False,False,False,10.98483803552272,16.5,True,False,False,False,False,False,False,False,False,True,False,0.8958333333333334,3.2291666666666665,0.2708333333333333,0.5625,0.2708333333333333,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.020833333333333332,0.0,0.0625,0.0,0.0,0.14583333333333334,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.10416666666666667,0.08333333333333333,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.0625,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.10416666666666667,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.0,0.0,0.0,0.0
2,43,False,True,False,False,False,8.5,17.0,False,False,False,False,False,False,False,False,False,False,False,0.7674418604651163,3.4651162790697674,0.18604651162790697,0.6511627906976745,0.18604651162790697,0.0,0.0,0.0,0.0,0.11627906976744186,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.0,0.11627906976744186,0.046511627906976744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.023255813953488372,0.0,0.046511627906976744,0.0,0.0,0.06976744186046512,0.046511627906976744,0.09302325581395349,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0
6,57,False,False,True,True,True,4.6097722286464435,6.0,True,False,False,False,False,False,False,False,False,True,False,0.7543859649122807,3.1578947368421053,0.2982456140350877,0.6666666666666666,0.2982456140350877,0.0,0.017543859649122806,0.0,0.0,0.05263157894736842,0.05263157894736842,0.017543859649122806,0.017543859649122806,0.0,0.05263157894736842,0.0,0.0,0.03508771929824561,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.10526315789473684,0.03508771929824561,0.0,0.0,0.0,0.0,0.15789473684210525,0.03508771929824561,0.05263157894736842,0.0,0.0,0.03508771929824561,0.0,0.0,0.0,0.07017543859649122,0.03508771929824561,0.0,0.0,0.017543859649122806,0.03508771929824561,0.0,0.03508771929824561,0.0,0.0
1,62,False,False,True,False,False,0.0,0.0,False,True,False,False,True,False,False,False,False,True,False,0.6451612903225806,3.338709677419355,0.20967741935483872,0.5967741935483871,0.20967741935483872,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.04838709677419355,0.06451612903225806,0.0,0.04838709677419355,0.0,0.0,0.11290322580645161,0.03225806451612903,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.016129032258064516,0.03225806451612903,0.06451612903225806,0.0,0.03225806451612903,0.0,0.0,0.14516129032258066,0.0,0.04838709677419355,0.0,0.0,0.0,0.0,0.06451612903225806,0.0,0.06451612903225806,0.12903225806451613,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0
2,33,False,False,True,False,False,6.5,13.0,True,False,False,False,False,False,False,False,False,False,False,0.8181818181818182,3.696969696969697,0.30303030303030304,0.7272727272727273,0.30303030303030304,0.0,0.0,0.0,0.0,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.0,0.0,0.12121212121212122,0.030303030303030304,0.0,0.06060606060606061,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21212121212121213,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06060606060606061,0.030303030303030304,0.0,0.030303030303030304,0.0,0.0,0.0,0.0,0.0
1,8,False,False,False,False,False,0.0,0.0,True,False,False,False,True,False,False,False,False,False,False,1.0,3.375,0.75,0.875,0.75,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,85,False,True,True,True,False,11.40784330576507,6.6,True,True,False,False,False,False,False,False,False,True,False,0.6470588235294118,3.152941176470588,0.27058823529411763,0.611764705882353,0.27058823529411763,0.0,0.0,0.0,0.0,0.058823529411764705,0.03529411764705882,0.011764705882352941,0.011764705882352941,0.0,0.10588235294117647,0.0,0.0,0.09411764705882353,0.03529411764705882,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.03529411764705882,0.07058823529411765,0.1411764705882353,0.0,0.011764705882352941,0.0,0.0,0.08235294117647059,0.0,0.09411764705882353,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.023529411764705882,0.09411764705882353,0.0,0.011764705882352941,0.011764705882352941,0.03529411764705882,0.0,0.011764705882352941,0.0,0.0
9,310,True,True,True,False,True,11.096657265552352,10.25,False,True,False,False,True,False,True,False,False,True,False,0.5419354838709678,3.958064516129032,0.1032258064516129,0.5709677419354838,0.1032258064516129,0.0,0.0,0.0064516129032258064,0.0064516129032258064,0.035483870967741936,0.025806451612903226,0.025806451612903226,0.06774193548387097,0.0032258064516129032,0.11290322580645161,0.0032258064516129032,0.0,0.11290322580645161,0.11935483870967742,0.0,0.0,0.0,0.0032258064516129032,0.0,0.0,0.0064516129032258064,0.14516129032258066,0.02258064516129032,0.0,0.01935483870967742,0.0,0.0032258064516129032,0.06129032258064516,0.00967741935483871,0.041935483870967745,0.0,0.0,0.0,0.0,0.02258064516129032,0.0,0.01935483870967742,0.07096774193548387,0.0032258064516129032,0.01935483870967742,0.0032258064516129032,0.0032258064516129032,0.00967741935483871,0.0064516129032258064,0.0032258064516129032,0.0064516129032258064
1,12,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,1.0,4.083333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0
1,3,False,False,False,False,False,0.0,0.0,True,False,False,False,False,False,False,False,False,True,False,1.0,6.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.9411764705882353,4.470588235294118,0.29411764705882354,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.058823529411764705,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.11764705882352941,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0
1,25,False,False,False,False,True,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.84,2.92,0.36,0.68,0.36,0.0,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.08,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
3,54,False,False,False,False,True,6.683312551921141,8.0,True,False,False,False,False,False,False,False,False,False,False,0.6851851851851852,3.4814814814814814,0.14814814814814814,0.5740740740740741,0.14814814814814814,0.0,0.018518518518518517,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.037037037037037035,0.0,0.12962962962962962,0.018518518518518517,0.0,0.09259259259259259,0.018518518518518517,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.05555555555555555,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,0.05555555555555555,0.0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.037037037037037035,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,72,False,False,True,False,False,7.842193570679061,7.666666666666667,True,False,False,False,True,False,False,False,False,True,False,0.625,3.4444444444444446,0.2222222222222222,0.625,0.2222222222222222,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.013888888888888888,0.05555555555555555,0.0,0.041666666666666664,0.013888888888888888,0.0,0.05555555555555555,0.05555555555555555,0.027777777777777776,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.05555555555555555,0.06944444444444445,0.0,0.013888888888888888,0.0,0.0,0.09722222222222222,0.027777777777777776,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,0.041666666666666664,0.08333333333333333,0.0,0.013888888888888888,0.0,0.0
3,11,False,False,False,False,False,1.699673171197595,2.5,True,False,False,False,False,False,False,False,False,True,False,0.7272727272727273,2.1818181818181817,0.36363636363636365,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,9,False,False,False,True,False,0.816496580927726,1.5,True,False,False,False,False,False,False,False,False,False,False,0.8888888888888888,3.2222222222222223,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0
9,85,False,False,True,False,True,6.057339186861783,8.125,True,False,False,False,False,False,True,False,False,False,False,0.6352941176470588,3.0470588235294116,0.23529411764705882,0.611764705882353,0.23529411764705882,0.0,0.011764705882352941,0.0,0.0,0.03529411764705882,0.07058823529411765,0.011764705882352941,0.058823529411764705,0.011764705882352941,0.1411764705882353,0.0,0.0,0.09411764705882353,0.023529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.03529411764705882,0.0,0.011764705882352941,0.011764705882352941,0.0,0.08235294117647059,0.0,0.09411764705882353,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.047058823529411764,0.011764705882352941,0.0,0.03529411764705882,0.023529411764705882,0.0,0.0,0.0,0.0
1,54,False,False,False,False,False,0.0,0.0,False,True,False,False,False,False,False,False,False,True,False,0.8518518518518519,4.037037037037037,0.05555555555555555,0.5740740740740741,0.05555555555555555,0.0,0.0,0.0,0.0,0.037037037037037035,0.018518518518518517,0.0,0.018518518518518517,0.0,0.1111111111111111,0.018518518518518517,0.0,0.12962962962962962,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.07407407407407407,0.09259259259259259,0.0,0.05555555555555555,0.0,0.0,0.018518518518518517,0.037037037037037035,0.05555555555555555,0.0,0.0,0.018518518518518517,0.0,0.037037037037037035,0.0,0.09259259259259259,0.037037037037037035,0.0,0.037037037037037035,0.018518518518518517,0.0,0.018518518518518517,0.0,0.0,0.0
1,22,False,False,False,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,0.7727272727272727,3.772727272727273,0.13636363636363635,0.5909090909090909,0.13636363636363635,0.0,0.0,0.0,0.0,0.09090909090909091,0.045454545454545456,0.0,0.045454545454545456,0.0,0.22727272727272727,0.0,0.0,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456
2,56,False,False,False,False,False,5.0,10.0,False,False,False,False,True,False,False,False,False,False,False,0.8035714285714286,4.125,0.08928571428571429,0.5892857142857143,0.08928571428571429,0.0,0.0,0.0,0.0,0.05357142857142857,0.03571428571428571,0.0,0.03571428571428571,0.017857142857142856,0.03571428571428571,0.0,0.0,0.08928571428571429,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.125,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.07142857142857142,0.07142857142857142,0.05357142857142857,0.0,0.0,0.03571428571428571,0.0,0.017857142857142856,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.017857142857142856,0.0,0.0,0.0,0.017857142857142856,0.0,0.017857142857142856
2,40,False,False,False,False,False,6.0,12.0,False,False,False,False,True,False,False,False,False,True,False,0.775,4.225,0.075,0.55,0.075,0.0,0.0,0.0,0.0,0.025,0.05,0.0,0.075,0.0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.05,0.1,0.0,0.0,0.0,0.0,0.1,0.025,0.05,0.0,0.0,0.0,0.0,0.025,0.0,0.05,0.1,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,28,False,False,False,False,False,2.0,4.0,False,False,False,False,False,False,False,False,False,True,False,0.9285714285714286,4.178571428571429,0.21428571428571427,0.7857142857142857,0.21428571428571427,0.0,0.0,0.0,0.0,0.07142857142857142,0.03571428571428571,0.0,0.03571428571428571,0.0,0.10714285714285714,0.0,0.0,0.07142857142857142,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10714285714285714,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.0
1,26,False,False,True,False,False,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,0.8846153846153846,3.230769230769231,0.2692307692307692,0.6538461538461539,0.2692307692307692,0.0,0.0,0.0,0.0,0.11538461538461539,0.0,0.038461538461538464,0.0,0.0,0.11538461538461539,0.038461538461538464,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.23076923076923078,0.038461538461538464,0.0,0.0,0.0,0.0,0.07692307692307693,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.0,0.038461538461538464,0.0,0.0,0.0,0.0,0.0
2,87,False,False,True,False,False,3.5,7.0,False,True,False,False,False,False,False,False,False,False,False,0.735632183908046,4.32183908045977,0.11494252873563218,0.5287356321839081,0.11494252873563218,0.0,0.0,0.0,0.0,0.04597701149425287,0.011494252873563218,0.022988505747126436,0.05747126436781609,0.0,0.11494252873563218,0.0,0.0,0.05747126436781609,0.08045977011494253,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.011494252873563218,0.1724137931034483,0.022988505747126436,0.0,0.022988505747126436,0.0,0.0,0.05747126436781609,0.011494252873563218,0.022988505747126436,0.0,0.0,0.011494252873563218,0.0,0.022988505747126436,0.0,0.034482758620689655,0.11494252873563218,0.011494252873563218,0.034482758620689655,0.011494252873563218,0.0,0.0,0.034482758620689655,0.0,0.0
2,21,False,False,False,False,False,5.5,11.0,True,False,False,False,False,False,False,False,False,False,False,0.9523809523809523,3.7142857142857144,0.38095238095238093,0.7619047619047619,0.38095238095238093,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23809523809523808,0.047619047619047616,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,71,False,False,False,False,False,3.0912061651652345,6.5,False,False,False,False,True,False,False,False,False,True,False,0.7605633802816901,4.225352112676056,0.04225352112676056,0.5352112676056338,0.04225352112676056,0.0,0.0,0.0,0.0,0.0,0.04225352112676056,0.0,0.056338028169014086,0.014084507042253521,0.09859154929577464,0.0,0.0,0.16901408450704225,0.07042253521126761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267605633802817,0.04225352112676056,0.0,0.07042253521126761,0.028169014084507043,0.0,0.04225352112676056,0.014084507042253521,0.04225352112676056,0.0,0.0,0.0,0.0,0.028169014084507043,0.0,0.028169014084507043,0.08450704225352113,0.014084507042253521,0.028169014084507043,0.0,0.0,0.0,0.0,0.0,0.0
