v1 sentences per paragraph,v2 words per paragraph,v3 close parenthesis present,v4 dash present,v5 semi-colon or colon present,v6 question mark present,v7 apostrophe present,v8 standard deviation of sentence length,v9 length difference for consecutive sentences,v10 sentence with < 11 words,v11 sentence with > 34 words,v12 contains 'although',v13 contains 'however',v14 contains 'but',v15 contains 'because',v16 contains 'this',v17 contains 'others' or 'researchers',v18 contains numbers,v19 contains 2 times more capitals than period,v20 contains 'et',word variation,average word length,non alphabetic characters frequency,uncommon word frequency,non-alphabetic characters frequency,numeric value frequency,#,$,'',(,),",",.,:,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,JJ_exp,JJ_lim,JJ_pp,JJ_presp,LS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,``
1500,1500,True,True,True,True,False,14.385186608104881,16.365079365079364,True,True,False,False,True,False,True,True,True,True,True,0.2733333333333333,4.518666666666666,0.3606666666666667,0.7126666666666667,0.3606666666666667,0.0,0.0,0.0,0.0,0.029333333333333333,0.029333333333333333,0.06266666666666666,0.042666666666666665,0.010666666666666666,0.036,0.038,0.084,0.0,0.0026666666666666666,0.088,0.07733333333333334,0.0013333333333333333,0.0,0.0006666666666666666,0.0,0.0,0.0,0.0,0.004666666666666667,0.126,0.096,0.0013333333333333333,0.058,0.0,0.0,0.011333333333333334,0.0026666666666666666,0.036,0.0,0.0,0.0,0.0,0.026,0.0,0.03266666666666666,0.004666666666666667,0.018666666666666668,0.028,0.012,0.02666666666666667,0.007333333333333333,0.0013333333333333333,0.0,0.004,0.0
69,69,False,True,False,False,False,5.261891294962297,11.0,True,False,False,False,False,False,True,False,False,False,False,0.8115942028985508,5.420289855072464,0.18840579710144928,0.7246376811594203,0.18840579710144928,0.0,0.0,0.0,0.0,0.0,0.0,0.057971014492753624,0.057971014492753624,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.10144927536231885,0.15942028985507245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.18840579710144928,0.0,0.0,0.08695652173913043,0.0,0.0,0.043478260869565216,0.028985507246376812,0.0,0.014492753623188406,0.0,0.0,0.0,0.028985507246376812,0.0,0.043478260869565216,0.0,0.014492753623188406,0.014492753623188406,0.057971014492753624,0.0,0.0,0.0,0.0,0.0,0.0
397,397,True,True,True,False,False,8.652258101093258,10.523809523809524,True,False,False,False,False,False,True,False,True,True,True,0.48866498740554154,4.400503778337532,0.3702770780856423,0.7657430730478589,0.3702770780856423,0.0,0.0,0.0,0.0,0.06297229219143577,0.06297229219143577,0.03526448362720403,0.055415617128463476,0.005037783375314861,0.015113350125944584,0.030226700251889168,0.09571788413098237,0.0,0.0025188916876574307,0.10327455919395466,0.08060453400503778,0.005037783375314861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10579345088161209,0.11083123425692695,0.0,0.07304785894206549,0.0,0.0,0.007556675062972292,0.0,0.05793450881612091,0.0,0.0,0.0,0.0,0.010075566750629723,0.0,0.005037783375314861,0.0,0.007556675062972292,0.012594458438287154,0.030226700251889168,0.015113350125944584,0.007556675062972292,0.0,0.0,0.0025188916876574307,0.0
92,92,False,True,False,False,False,5.431390245600108,5.0,False,False,False,False,True,False,False,False,False,False,False,0.6847826086956522,6.054347826086956,0.07608695652173914,0.7608695652173914,0.07608695652173914,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.043478260869565216,0.0,0.043478260869565216,0.0,0.05434782608695652,0.0,0.0,0.07608695652173914,0.16304347826086957,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1956521739130435,0.0,0.0,0.07608695652173914,0.0,0.0,0.010869565217391304,0.03260869565217391,0.06521739130434782,0.010869565217391304,0.0,0.0,0.0,0.043478260869565216,0.0,0.043478260869565216,0.010869565217391304,0.03260869565217391,0.021739130434782608,0.0,0.043478260869565216,0.0,0.0,0.0,0.0,0.0
699,699,True,True,False,False,False,11.114821464978512,12.285714285714286,False,True,False,True,True,False,True,True,True,True,True,0.4234620886981402,4.872675250357654,0.1988555078683834,0.6623748211731044,0.1988555078683834,0.0,0.0,0.0,0.0,0.004291845493562232,0.004291845493562232,0.044349070100143065,0.031473533619456366,0.0,0.017167381974248927,0.015736766809728183,0.1044349070100143,0.001430615164520744,0.00715307582260372,0.12160228898426323,0.07582260371959942,0.00715307582260372,0.0,0.0,0.0,0.0,0.0,0.0,0.011444921316165951,0.19456366237482117,0.05293276108726753,0.0,0.06866952789699571,0.0,0.0,0.015736766809728183,0.005722460658082976,0.02861230329041488,0.005722460658082976,0.0,0.0,0.001430615164520744,0.02575107296137339,0.0,0.034334763948497854,0.008583690987124463,0.031473533619456366,0.027181688125894134,0.020028612303290415,0.020028612303290415,0.008583690987124463,0.0,0.0,0.004291845493562232,0.0
127,127,False,True,False,False,False,6.94172168845741,10.666666666666666,False,True,False,False,True,False,False,False,False,True,False,0.6771653543307087,5.771653543307087,0.13385826771653545,0.6299212598425197,0.13385826771653545,0.0,0.0,0.0,0.0,0.0,0.0,0.031496062992125984,0.031496062992125984,0.0,0.05511811023622047,0.0,0.07874015748031496,0.0,0.0,0.15748031496062992,0.18110236220472442,0.007874015748031496,0.0,0.0,0.0,0.0,0.0,0.0,0.015748031496062992,0.18110236220472442,0.015748031496062992,0.0,0.10236220472440945,0.0,0.0,0.007874015748031496,0.007874015748031496,0.015748031496062992,0.0,0.0,0.0,0.0,0.015748031496062992,0.0,0.023622047244094488,0.0,0.023622047244094488,0.015748031496062992,0.023622047244094488,0.0,0.0,0.0,0.0,0.007874015748031496,0.0
734,734,True,True,True,False,False,8.936916734848971,10.804878048780488,True,True,False,True,False,False,True,False,True,True,True,0.3773841961852861,4.94550408719346,0.2847411444141689,0.7547683923705722,0.2847411444141689,0.0,0.0,0.0,0.0,0.01907356948228883,0.01907356948228883,0.04087193460490463,0.05722070844686648,0.005449591280653951,0.027247956403269755,0.02316076294277929,0.07084468664850137,0.0,0.0013623978201634877,0.09536784741144415,0.08991825613079019,0.004087193460490463,0.0,0.0,0.0,0.0,0.0,0.0,0.008174386920980926,0.18119891008174388,0.06267029972752043,0.0,0.0653950953678474,0.0,0.0,0.013623978201634877,0.01226158038147139,0.04904632152588556,0.0,0.0,0.0,0.0,0.01907356948228883,0.0,0.02997275204359673,0.0027247956403269754,0.020435967302452316,0.02452316076294278,0.021798365122615803,0.027247956403269755,0.005449591280653951,0.0013623978201634877,0.0,0.0013623978201634877,0.0
146,146,True,False,False,False,False,11.84271928232701,16.666666666666668,False,True,False,False,False,False,True,False,True,False,False,0.636986301369863,4.97945205479452,0.1917808219178082,0.6575342465753424,0.1917808219178082,0.0,0.0,0.0,0.0,0.00684931506849315,0.00684931506849315,0.06164383561643835,0.0273972602739726,0.0,0.03424657534246575,0.02054794520547945,0.08904109589041095,0.0,0.00684931506849315,0.11643835616438356,0.0958904109589041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.21232876712328766,0.0136986301369863,0.00684931506849315,0.07534246575342465,0.0,0.0,0.03424657534246575,0.00684931506849315,0.0136986301369863,0.0,0.0,0.0,0.0,0.02054794520547945,0.0,0.02054794520547945,0.0136986301369863,0.0136986301369863,0.03424657534246575,0.0273972602739726,0.0136986301369863,0.00684931506849315,0.0,0.0,0.00684931506849315,0.0
516,516,False,True,True,False,False,9.17240230195556,10.166666666666666,False,True,False,False,True,False,True,True,True,True,False,0.47674418604651164,5.0310077519379846,0.13953488372093023,0.6453488372093024,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.0,0.05232558139534884,0.03682170542635659,0.007751937984496124,0.027131782945736434,0.007751937984496124,0.08333333333333333,0.003875968992248062,0.0,0.10852713178294573,0.09302325581395349,0.001937984496124031,0.0,0.0,0.001937984496124031,0.0,0.0,0.0,0.007751937984496124,0.15891472868217055,0.044573643410852716,0.0,0.09108527131782945,0.0,0.0,0.01937984496124031,0.015503875968992248,0.040697674418604654,0.001937984496124031,0.001937984496124031,0.0,0.0,0.03488372093023256,0.0,0.03294573643410853,0.0,0.03488372093023256,0.029069767441860465,0.023255813953488372,0.03294573643410853,0.003875968992248062,0.0,0.0,0.001937984496124031,0.0
159,159,True,True,True,False,False,2.7726341266023544,4.333333333333333,False,True,False,True,False,False,False,False,True,False,True,0.610062893081761,4.849056603773585,0.33962264150943394,0.6918238993710691,0.33962264150943394,0.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.06918238993710692,0.025157232704402517,0.018867924528301886,0.05660377358490566,0.03773584905660377,0.08176100628930817,0.0,0.018867924528301886,0.09433962264150944,0.11949685534591195,0.0,0.006289308176100629,0.0,0.0,0.0,0.0,0.0,0.006289308176100629,0.1320754716981132,0.050314465408805034,0.0,0.07547169811320754,0.0,0.0,0.0,0.0,0.031446540880503145,0.0,0.0,0.0,0.0,0.006289308176100629,0.0,0.012578616352201259,0.0,0.018867924528301886,0.0440251572327044,0.03773584905660377,0.018867924528301886,0.0,0.0,0.0,0.0,0.0
110,110,False,False,False,False,False,8.760707733967616,14.0,False,True,False,False,False,False,True,False,False,False,False,0.4090909090909091,5.1454545454545455,0.07272727272727272,0.5818181818181818,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.03636363636363636,0.03636363636363636,0.0,0.045454545454545456,0.0,0.18181818181818182,0.0,0.0,0.12727272727272726,0.07272727272727272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15454545454545454,0.0,0.0,0.09090909090909091,0.0,0.0,0.02727272727272727,0.0,0.05454545454545454,0.0,0.0,0.0,0.0,0.02727272727272727,0.0,0.03636363636363636,0.00909090909090909,0.03636363636363636,0.01818181818181818,0.03636363636363636,0.00909090909090909,0.0,0.0,0.0,0.0,0.0
225,225,False,True,True,False,False,11.483003744665417,15.0,False,True,False,True,False,False,True,False,False,False,False,0.5688888888888889,5.453333333333333,0.1111111111111111,0.6622222222222223,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.03111111111111111,0.035555555555555556,0.008888888888888889,0.008888888888888889,0.0,0.09777777777777778,0.0,0.0,0.12,0.11555555555555555,0.017777777777777778,0.0,0.0,0.0,0.0,0.0044444444444444444,0.0,0.0044444444444444444,0.20444444444444446,0.013333333333333334,0.0,0.07555555555555556,0.0,0.0,0.017777777777777778,0.008888888888888889,0.05333333333333334,0.0044444444444444444,0.0,0.0,0.0,0.035555555555555556,0.0,0.02666666666666667,0.0,0.044444444444444446,0.0044444444444444444,0.03111111111111111,0.02666666666666667,0.008888888888888889,0.0,0.0,0.0,0.0
227,227,True,True,False,False,False,20.715667715255737,34.2,True,True,False,True,False,False,False,False,True,False,True,0.5594713656387665,4.669603524229075,0.4669603524229075,0.8105726872246696,0.4669603524229075,0.0,0.0,0.0,0.0,0.01762114537444934,0.01762114537444934,0.11013215859030837,0.02643171806167401,0.0,0.01762114537444934,0.05286343612334802,0.05286343612334802,0.004405286343612335,0.048458149779735685,0.07048458149779736,0.07488986784140969,0.0,0.0,0.0,0.004405286343612335,0.0,0.0,0.0,0.004405286343612335,0.2290748898678414,0.09251101321585903,0.0,0.04405286343612335,0.0,0.0,0.0,0.004405286343612335,0.02643171806167401,0.0,0.0,0.0,0.0,0.013215859030837005,0.0,0.013215859030837005,0.0,0.00881057268722467,0.01762114537444934,0.00881057268722467,0.02643171806167401,0.00881057268722467,0.0,0.0,0.004405286343612335,0.0
2847,2847,True,True,True,True,False,15.48877013112041,16.0,True,True,False,True,True,False,True,True,True,True,True,0.2764313312258518,4.827537759044608,0.24271162627327011,0.6916051984545135,0.24271162627327011,0.0,0.0,0.0,0.0,0.015454864769933263,0.015454864769933263,0.04917456972251493,0.03758342114506498,0.009483667017913594,0.02142606252195293,0.027748507200561996,0.0871092377941693,0.0014049877063575693,0.0014049877063575693,0.1278538812785388,0.11169652265542676,0.0028099754127151387,0.0017562346329469617,0.00035124692658939234,0.0,0.0,0.0,0.0,0.004917456972251493,0.1510361784334387,0.047067088162978575,0.0,0.08781173164734808,0.00035124692658939234,0.0,0.01510361784334387,0.003161222339304531,0.037934668071654375,0.00035124692658939234,0.0007024938531787847,0.0,0.0,0.015806111696522657,0.0,0.01510361784334387,0.0066736916051984545,0.01685985247629083,0.027748507200561996,0.021777309448542326,0.0273972602739726,0.0066736916051984545,0.0014049877063575693,0.00035124692658939234,0.001053740779768177,0.0
932,932,True,True,False,False,False,24.965914263251005,18.29032258064516,False,True,False,False,True,False,True,False,True,True,True,0.3648068669527897,4.866952789699571,0.3111587982832618,0.7457081545064378,0.3111587982832618,0.0,0.0,0.0,0.0,0.03540772532188841,0.03540772532188841,0.06223175965665236,0.034334763948497854,0.0,0.05150214592274678,0.032188841201716736,0.07939914163090128,0.0,0.003218884120171674,0.08798283261802575,0.08261802575107297,0.003218884120171674,0.001072961373390558,0.0,0.0,0.0,0.0,0.0,0.006437768240343348,0.19098712446351931,0.08047210300429185,0.0,0.0611587982832618,0.0,0.0,0.006437768240343348,0.00536480686695279,0.02145922746781116,0.001072961373390558,0.0,0.0,0.0,0.018240343347639486,0.0,0.023605150214592276,0.004291845493562232,0.012875536480686695,0.02145922746781116,0.016094420600858368,0.017167381974248927,0.002145922746781116,0.001072961373390558,0.0,0.001072961373390558,0.0
175,175,False,True,False,False,False,7.010196655077313,10.833333333333334,False,True,False,False,True,False,True,False,False,True,False,0.6971428571428572,5.24,0.10285714285714286,0.6857142857142857,0.10285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.03428571428571429,0.04,0.0,0.022857142857142857,0.005714285714285714,0.08571428571428572,0.005714285714285714,0.0,0.09714285714285714,0.12571428571428572,0.005714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.011428571428571429,0.21142857142857144,0.022857142857142857,0.0,0.08571428571428572,0.0,0.0,0.011428571428571429,0.011428571428571429,0.045714285714285714,0.011428571428571429,0.005714285714285714,0.0,0.0,0.017142857142857144,0.0,0.02857142857142857,0.011428571428571429,0.02857142857142857,0.04,0.017142857142857144,0.011428571428571429,0.005714285714285714,0.0,0.0,0.0,0.0
165,165,True,True,False,False,False,8.17312669668102,10.75,False,True,False,False,False,False,True,False,True,True,False,0.6121212121212121,6.048484848484849,0.21818181818181817,0.7272727272727273,0.21818181818181817,0.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.04242424242424243,0.030303030303030304,0.0,0.048484848484848485,0.012121212121212121,0.048484848484848485,0.0,0.0,0.10303030303030303,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01818181818181818,0.21212121212121213,0.06666666666666667,0.0,0.07878787878787878,0.0,0.0,0.030303030303030304,0.0,0.012121212121212121,0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.03636363636363636,0.006060606060606061,0.024242424242424242,0.006060606060606061,0.024242424242424242,0.006060606060606061,0.006060606060606061,0.0,0.0,0.006060606060606061,0.0
1260,1260,True,True,True,False,False,15.04686556281095,14.895833333333334,True,True,False,True,False,False,True,True,True,True,True,0.37142857142857144,4.9182539682539685,0.25,0.7174603174603175,0.25,0.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.04523809523809524,0.03888888888888889,0.007142857142857143,0.034126984126984124,0.026984126984126985,0.0873015873015873,0.0,0.003968253968253968,0.0865079365079365,0.11746031746031746,0.0,0.0015873015873015873,0.0,0.0,0.0,0.0,0.0,0.01984126984126984,0.14523809523809525,0.04047619047619048,0.0007936507936507937,0.09444444444444444,0.0,0.0,0.006349206349206349,0.006349206349206349,0.03968253968253968,0.0,0.0007936507936507937,0.0007936507936507937,0.0,0.03015873015873016,0.0,0.04523809523809524,0.0015873015873015873,0.02142857142857143,0.02619047619047619,0.015873015873015872,0.013492063492063493,0.007936507936507936,0.0,0.0,0.0007936507936507937,0.0
270,270,False,True,False,False,False,7.935691942834617,11.2,True,True,False,False,True,False,True,False,False,True,False,0.6,4.948148148148148,0.14814814814814814,0.6296296296296297,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.040740740740740744,0.0,0.014814814814814815,0.0,0.08888888888888889,0.0,0.0,0.10740740740740741,0.1259259259259259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.2,0.011111111111111112,0.0,0.05925925925925926,0.0,0.0,0.014814814814814815,0.011111111111111112,0.02962962962962963,0.003703703703703704,0.003703703703703704,0.0,0.0,0.04814814814814815,0.0,0.07037037037037037,0.003703703703703704,0.022222222222222223,0.025925925925925925,0.022222222222222223,0.018518518518518517,0.014814814814814815,0.0,0.0,0.007407407407407408,0.0
420,420,True,True,True,False,False,14.377960974103845,16.444444444444443,True,True,False,False,False,False,False,True,True,True,True,0.5190476190476191,4.4261904761904765,0.3976190476190476,0.7666666666666667,0.3976190476190476,0.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.06904761904761905,0.04523809523809524,0.016666666666666666,0.04285714285714286,0.04285714285714286,0.06428571428571428,0.0,0.004761904761904762,0.08571428571428572,0.08571428571428572,0.0,0.002380952380952381,0.0,0.0,0.0,0.0,0.0,0.007142857142857143,0.15476190476190477,0.1,0.0,0.06428571428571428,0.002380952380952381,0.0,0.007142857142857143,0.0,0.030952380952380953,0.002380952380952381,0.0,0.0,0.0,0.016666666666666666,0.0,0.023809523809523808,0.014285714285714285,0.023809523809523808,0.011904761904761904,0.011904761904761904,0.011904761904761904,0.007142857142857143,0.0,0.0,0.002380952380952381,0.0
1002,1002,True,True,True,False,False,12.092670796007367,14.297297297297296,True,True,False,False,True,False,True,True,True,True,True,0.405189620758483,4.830339321357285,0.3203592814371258,0.7275449101796407,0.3203592814371258,0.0,0.0,0.0,0.0,0.03493013972055888,0.033932135728542916,0.05688622754491018,0.03792415169660679,0.003992015968063872,0.02694610778443114,0.027944111776447105,0.08782435129740519,0.0,0.000998003992015968,0.11177644710578842,0.09381237524950099,0.000998003992015968,0.0,0.000998003992015968,0.0,0.0,0.000998003992015968,0.0,0.00499001996007984,0.1347305389221557,0.10878243512974052,0.0029940119760479044,0.05588822355289421,0.0,0.0,0.015968063872255488,0.003992015968063872,0.03592814371257485,0.003992015968063872,0.000998003992015968,0.0,0.0,0.00998003992015968,0.0,0.012974051896207584,0.011976047904191617,0.018962075848303395,0.015968063872255488,0.015968063872255488,0.021956087824351298,0.0029940119760479044,0.0,0.0,0.000998003992015968,0.0
1401,1401,True,True,True,False,False,14.550638280850958,16.16923076923077,True,True,False,True,True,False,True,True,True,True,True,0.38472519628836543,5.172019985724482,0.2698072805139186,0.7508922198429693,0.2698072805139186,0.0,0.0,0.0,0.0,0.005710206995003569,0.005710206995003569,0.039257673090649536,0.047109207708779445,0.0014275517487508922,0.032119914346895075,0.02569593147751606,0.059957173447537475,0.0021413276231263384,0.007851534618129907,0.099214846538187,0.1256245538900785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007137758743754461,0.18986438258386867,0.0649536045681656,0.0,0.08708065667380442,0.0,0.0,0.007851534618129907,0.004282655246252677,0.028551034975017844,0.0021413276231263384,0.0,0.0,0.0,0.023554603854389723,0.0,0.022840827980014276,0.017130620985010708,0.021413276231263382,0.021413276231263382,0.017844396859386154,0.018558172733761598,0.009992862241256246,0.0,0.0,0.0035688793718772305,0.0
293,293,True,True,True,False,False,21.47636782605476,19.142857142857142,False,True,False,False,False,False,False,True,True,True,True,0.5699658703071673,5.252559726962457,0.2627986348122867,0.7508532423208191,0.2627986348122867,0.0,0.0,0.0,0.0,0.013651877133105802,0.013651877133105802,0.07167235494880546,0.027303754266211604,0.006825938566552901,0.034129692832764506,0.017064846416382253,0.03754266211604096,0.0,0.006825938566552901,0.07167235494880546,0.12627986348122866,0.006825938566552901,0.0,0.0,0.0,0.0,0.0,0.0,0.0034129692832764505,0.18771331058020477,0.040955631399317405,0.0,0.07167235494880546,0.0,0.0,0.0034129692832764505,0.0034129692832764505,0.06143344709897611,0.0,0.0,0.0034129692832764505,0.0,0.030716723549488054,0.0,0.020477815699658702,0.0,0.027303754266211604,0.06143344709897611,0.040955631399317405,0.0034129692832764505,0.0034129692832764505,0.0,0.0,0.0034129692832764505,0.0
282,282,True,True,False,False,False,8.588364221433556,10.88888888888889,False,True,False,False,True,False,True,False,True,False,True,0.5425531914893617,4.680851063829787,0.1347517730496454,0.5886524822695035,0.1347517730496454,0.0,0.0,0.0,0.0,0.0035460992907801418,0.0035460992907801418,0.028368794326241134,0.03546099290780142,0.0,0.028368794326241134,0.0070921985815602835,0.11702127659574468,0.0,0.0,0.13829787234042554,0.12056737588652482,0.0035460992907801418,0.0,0.0035460992907801418,0.0,0.0,0.0035460992907801418,0.0,0.010638297872340425,0.18085106382978725,0.010638297872340425,0.0,0.06028368794326241,0.0035460992907801418,0.0,0.028368794326241134,0.0035460992907801418,0.05673758865248227,0.0,0.0,0.0,0.0,0.01773049645390071,0.0,0.02127659574468085,0.0035460992907801418,0.0070921985815602835,0.03546099290780142,0.02127659574468085,0.03546099290780142,0.0035460992907801418,0.0,0.0,0.0070921985815602835,0.0
463,463,True,True,False,False,False,8.171940543402036,8.461538461538462,False,True,False,True,False,False,True,False,True,True,True,0.44924406047516197,5.520518358531318,0.1857451403887689,0.6760259179265659,0.1857451403887689,0.0,0.0,0.0,0.0,0.0021598272138228943,0.0021598272138228943,0.028077753779697623,0.03023758099352052,0.0,0.02159827213822894,0.0064794816414686825,0.12958963282937366,0.0,0.0,0.08855291576673865,0.14038876889848811,0.0021598272138228943,0.0,0.0,0.0,0.0,0.0,0.0,0.0064794816414686825,0.2786177105831533,0.01079913606911447,0.0,0.03023758099352052,0.0,0.0,0.008639308855291577,0.0064794816414686825,0.03023758099352052,0.004319654427645789,0.0,0.0,0.0,0.023758099352051837,0.0,0.028077753779697623,0.0021598272138228943,0.019438444924406047,0.019438444924406047,0.01079913606911447,0.04967602591792657,0.019438444924406047,0.0,0.0,0.0,0.0
718,718,True,True,False,False,False,11.541992813093541,10.642857142857142,True,True,False,False,True,True,True,False,True,True,True,0.46518105849582175,5.16991643454039,0.24094707520891365,0.6782729805013927,0.24094707520891365,0.0,0.001392757660167131,0.0,0.0,0.002785515320334262,0.002785515320334262,0.04178272980501393,0.0403899721448468,0.0,0.02924791086350975,0.013927576601671309,0.08913649025069638,0.0,0.0,0.13370473537604458,0.10167130919220056,0.001392757660167131,0.001392757660167131,0.0,0.001392757660167131,0.0,0.0,0.0,0.004178272980501393,0.13649025069637882,0.09749303621169916,0.006963788300835654,0.07938718662952646,0.0,0.0,0.011142061281337047,0.006963788300835654,0.033426183844011144,0.0,0.002785515320334262,0.0,0.0,0.016713091922005572,0.0,0.025069637883008356,0.012534818941504178,0.018105849582172703,0.027855153203342618,0.023676880222841225,0.023676880222841225,0.006963788300835654,0.002785515320334262,0.001392757660167131,0.001392757660167131,0.0
103,103,True,True,False,False,False,5.557777333511022,11.5,False,True,False,False,False,False,False,False,True,False,True,0.7281553398058253,4.242718446601942,0.39805825242718446,0.7378640776699029,0.39805825242718446,0.0,0.0,0.0,0.0,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.02912621359223301,0.0,0.02912621359223301,0.038834951456310676,0.06796116504854369,0.0,0.0,0.0970873786407767,0.13592233009708737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553398058252427,0.04854368932038835,0.0,0.07766990291262135,0.0,0.0,0.009708737864077669,0.0,0.07766990291262135,0.0,0.0,0.0,0.0,0.009708737864077669,0.0,0.009708737864077669,0.0,0.009708737864077669,0.02912621359223301,0.02912621359223301,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.0
145,145,True,True,True,False,False,13.953046262375826,28.0,False,True,False,True,False,False,False,False,True,True,True,0.6413793103448275,4.186206896551724,0.503448275862069,0.8413793103448276,0.503448275862069,0.0,0.0,0.0,0.0,0.041379310344827586,0.041379310344827586,0.0896551724137931,0.027586206896551724,0.027586206896551724,0.006896551724137931,0.04827586206896552,0.020689655172413793,0.0,0.027586206896551724,0.06896551724137931,0.11724137931034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006896551724137931,0.14482758620689656,0.08275862068965517,0.0,0.06896551724137931,0.0,0.0,0.013793103448275862,0.0,0.07586206896551724,0.0,0.0,0.0,0.0,0.013793103448275862,0.0,0.020689655172413793,0.0,0.0,0.013793103448275862,0.0,0.034482758620689655,0.006896551724137931,0.0,0.0,0.0,0.0
309,309,True,True,True,False,False,17.886214430858942,15.6,False,True,False,False,False,False,True,False,True,True,True,0.517799352750809,4.207119741100324,0.47249190938511326,0.7799352750809061,0.47249190938511326,0.0,0.0,0.0,0.0,0.019417475728155338,0.019417475728155338,0.09385113268608414,0.019417475728155338,0.038834951456310676,0.038834951456310676,0.04854368932038835,0.04854368932038835,0.0,0.02912621359223301,0.0744336569579288,0.10679611650485436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003236245954692557,0.15857605177993528,0.08090614886731391,0.0,0.08414239482200647,0.0,0.0,0.0,0.006472491909385114,0.032362459546925564,0.0,0.0,0.0,0.0,0.022653721682847898,0.0,0.016181229773462782,0.0,0.012944983818770227,0.012944983818770227,0.012944983818770227,0.012944983818770227,0.006472491909385114,0.0,0.0,0.0,0.0
279,279,True,True,True,False,False,10.720236442716882,12.538461538461538,True,False,False,False,True,False,False,False,True,False,True,0.5483870967741935,5.10752688172043,0.23297491039426524,0.7025089605734767,0.23297491039426524,0.0,0.0,0.0,0.0,0.017921146953405017,0.017921146953405017,0.021505376344086023,0.05017921146953405,0.0035842293906810036,0.025089605734767026,0.017921146953405017,0.08602150537634409,0.0,0.0035842293906810036,0.05017921146953405,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007168458781362007,0.16487455197132617,0.04659498207885305,0.0,0.07168458781362007,0.0,0.0,0.010752688172043012,0.017921146953405017,0.035842293906810034,0.0,0.0,0.0,0.0,0.04659498207885305,0.0,0.04659498207885305,0.0035842293906810036,0.03942652329749104,0.025089605734767026,0.021505376344086023,0.02867383512544803,0.017921146953405017,0.0,0.0,0.010752688172043012,0.0
1168,1168,True,True,True,False,False,10.826108359988933,11.675675675675675,True,True,False,False,False,False,True,False,True,True,True,0.3416095890410959,4.494006849315069,0.4160958904109589,0.7970890410958904,0.4160958904109589,0.0,0.0,0.0,0.0,0.009417808219178082,0.009417808219178082,0.04794520547945205,0.0642123287671233,0.0059931506849315065,0.0273972602739726,0.04452054794520548,0.06335616438356165,0.0017123287671232876,0.028253424657534245,0.06934931506849315,0.10017123287671233,0.0,0.0,0.0,0.0008561643835616438,0.0,0.0017123287671232876,0.0,0.004280821917808219,0.1909246575342466,0.125,0.0,0.0547945205479452,0.0,0.0,0.003424657534246575,0.0,0.021404109589041095,0.0008561643835616438,0.0,0.0,0.0,0.019691780821917807,0.0,0.01797945205479452,0.015410958904109588,0.007705479452054794,0.029965753424657533,0.009417808219178082,0.019691780821917807,0.005136986301369863,0.0,0.0,0.0,0.0
